Photosynthesis,TraesCS5A02G322500
Photosynthesis,TraesCS5A02G350600
Photosynthesis,TraesCS5A02G454200
Photosynthesis,TraesCS5A02G454300
Photosynthesis,TraesCS5B02G322900
Photosynthesis,TraesCS5B02G353200
Photosynthesis,TraesCS5B02G462800
Photosynthesis,TraesCS5B02G462900
Photosynthesis,TraesCS5B02G463000
Photosynthesis,TraesCS5B02G463100
Photosynthesis,TraesCS5D02G329200
Photosynthesis,TraesCS5D02G357600
Photosynthesis,TraesCS5D02G464700
Photosynthesis,TraesCS5D02G464800
Photosynthesis,TraesCS5D02G464900
Photosynthesis,TraesCS6A02G093700
Photosynthesis,TraesCS6A02G094100
Photosynthesis,TraesCS6A02G094200
Photosynthesis,TraesCS6A02G094300
Photosynthesis,TraesCS6A02G094400
Photosynthesis,TraesCS6A02G094500
Photosynthesis,TraesCS6A02G094600
Photosynthesis,TraesCS6B02G122500
Photosynthesis,TraesCS6B02G122600
Photosynthesis,TraesCS6B02G122800
Photosynthesis,TraesCS6D02G088600
Photosynthesis,TraesCS6D02G088800
Photosynthesis,TraesCS7A02G237100
Photosynthesis,TraesCS7A02G238400
Photosynthesis,TraesCS7A02G276400
Photosynthesis,TraesCS7B02G103300
Photosynthesis,TraesCS7B02G103400
Photosynthesis,TraesCS7D02G199400
Photosynthesis,TraesCS7D02G199500
Photosynthesis,TraesCS7D02G276300
Photosynthesis,TraesCS5A02G177700
Photosynthesis,TraesCS5B02G175000
Photosynthesis,TraesCS5D02G182000
Photosynthesis,TraesCS5D02G008300
Photosynthesis,TraesCS6D02G079500
Photosynthesis,TraesCS5A02G523400
Photosynthesis,TraesCS5D02G220600
Photosynthesis,TraesCS5D02G564200
Photosynthesis,TraesCS6A02G020700
Photosynthesis,TraesCS6A02G020800
Photosynthesis,TraesCS6B02G232900
Photosynthesis,TraesCS6B02G233100
Photosynthesis,TraesCS6D02G325800
Photosynthesis,TraesCS6D02G374500
Photosynthesis,TraesCS7A02G098400
Photosynthesis,TraesCS7A02G099600
Photosynthesis,TraesCS7A02G388000
Photosynthesis,TraesCS7B02G120000
Photosynthesis,TraesCS7B02G456700
Photosynthesis,TraesCS7B02G458600
Photosynthesis,TraesCS7B02G487200
Photosynthesis,TraesCS7D02G286100
Photosynthesis,TraesCS7D02G301700
Photosynthesis,TraesCS5A02G523300
Photosynthesis,TraesCS5D02G220700
Photosynthesis,TraesCS6D02G137500
Photosynthesis,TraesCS6D02G325700
Photosynthesis,TraesCS5A02G420700
Photosynthesis,TraesCS5B02G089100
Photosynthesis,TraesCS5D02G008000
Photosynthesis,TraesCS5D02G107100
Photosynthesis,TraesCS5D02G120000
Photosynthesis,TraesCS5D02G458200
Photosynthesis,TraesCS5D02G471500
